Num Nodes, Name[No Query], KAT size[No Query], Temp size[No Query], Num Queries[No Query], Rules[No Query], Rules opt1[No Query], Rules opt2[No Query], Tags[No Query], Time(Total)[No Query], Time(Temporal Automaton)[No Query], Time (Policy Automaton)[No Query], Time (Determinization)[No Query], Time (Minimize)[No Query], Time (Intersection)[No Query], Time (Extraction)[No Query], Time (Rule Gen)[No Query], Name[Congested], KAT size[Congested], Temp size[Congested], Num Queries[Congested], Rules[Congested], Rules opt1[Congested], Rules opt2[Congested], Tags[Congested], Time(Total)[Congested], Time(Temporal Automaton)[Congested], Time (Policy Automaton)[Congested], Time (Determinization)[Congested], Time (Minimize)[Congested], Time (Intersection)[Congested], Time (Extraction)[Congested], Time (Rule Gen)[Congested], Name[DDOS], KAT size[DDOS], Temp size[DDOS], Num Queries[DDOS], Rules[DDOS], Rules opt1[DDOS], Rules opt2[DDOS], Tags[DDOS], Time(Total)[DDOS], Time(Temporal Automaton)[DDOS], Time (Policy Automaton)[DDOS], Time (Determinization)[DDOS], Time (Minimize)[DDOS], Time (Intersection)[DDOS], Time (Extraction)[DDOS], Time (Rule Gen)[DDOS], Name[Port Matrix], KAT size[Port Matrix], Temp size[Port Matrix], Num Queries[Port Matrix], Rules[Port Matrix], Rules opt1[Port Matrix], Rules opt2[Port Matrix], Tags[Port Matrix], Time(Total)[Port Matrix], Time(Temporal Automaton)[Port Matrix], Time (Policy Automaton)[Port Matrix], Time (Determinization)[Port Matrix], Time (Minimize)[Port Matrix], Time (Intersection)[Port Matrix], Time (Extraction)[Port Matrix], Time (Rule Gen)[Port Matrix], Name[Pys. Isolation], KAT size[Pys. Isolation], Temp size[Pys. Isolation], Num Queries[Pys. Isolation], Rules[Pys. Isolation], Rules opt1[Pys. Isolation], Rules opt2[Pys. Isolation], Tags[Pys. Isolation], Time(Total)[Pys. Isolation], Time(Temporal Automaton)[Pys. Isolation], Time (Policy Automaton)[Pys. Isolation], Time (Determinization)[Pys. Isolation], Time (Minimize)[Pys. Isolation], Time (Intersection)[Pys. Isolation], Time (Extraction)[Pys. Isolation], Time (Rule Gen)[Pys. Isolation], Name[Simple Path], KAT size[Simple Path], Temp size[Simple Path], Num Queries[Simple Path], Rules[Simple Path], Rules opt1[Simple Path], Rules opt2[Simple Path], Tags[Simple Path], Time(Total)[Simple Path], Time(Temporal Automaton)[Simple Path], Time (Policy Automaton)[Simple Path], Time (Determinization)[Simple Path], Time (Minimize)[Simple Path], Time (Intersection)[Simple Path], Time (Extraction)[Simple Path], Time (Rule Gen)[Simple Path], Name[Slice Isolation], KAT size[Slice Isolation], Temp size[Slice Isolation], Num Queries[Slice Isolation], Rules[Slice Isolation], Rules opt1[Slice Isolation], Rules opt2[Slice Isolation], Tags[Slice Isolation], Time(Total)[Slice Isolation], Time(Temporal Automaton)[Slice Isolation], Time (Policy Automaton)[Slice Isolation], Time (Determinization)[Slice Isolation], Time (Minimize)[Slice Isolation], Time (Intersection)[Slice Isolation], Time (Extraction)[Slice Isolation], Time (Rule Gen)[Slice Isolation], 
15, Eunetworks, 1772, 0, 0, 364, 183, 183, 1, 0.023731, 6e-06, 0.017736, 0.00131, 0.000496, 0., 0.002702, 0.000561, Eunetworks, 1792, 10, 2, 2010, 1828, 1451, 10, 0.088144, 0.000472, 0.016122, 0.001439, 0.000576, 0.015146, 0.041847, 0.011127, Eunetworks, 1800, 12, 3, 1592, 1253, 1071, 6, 0.074736, 0.000214, 0.015805, 0.002031, 0.000827, 0.017743, 0.030117, 0.007089, Eunetworks, 1800, 4, 2, 836, 627, 237, 3, 0.047043, 8.7e-05, 0.016798, 0.002116, 0.000839, 0.008624, 0.014962, 0.002894, Eunetworks, 1776, 32, 1, 728, 365, 365, 1, 0.036515, 0.001902, 0.019111, 0.002612, 0.000928, 0.001539, 0.007702, 0.001673, Eunetworks, 1784, 2, 1, 548, 366, 353, 2, 0.029452, 7.5e-05, 0.014988, 0.001757, 0.000648, 0.00246, 0.006927, 0.001881, Eunetworks, 1848, 34, 2, 758, 562, 380, 2, 0.045943, 0.000928, 0.020687, 0.003462, 0.00123, 0.006174, 0.010318, 0.001905, 
37, Evolink, 11422, 0, 0, 2664, 1333, 1333, 1, 0.303621, 6e-06, 0.23146, 0.019806, 0.006793, 1.00000000003e-06, 0.032909, 0.006458, Evolink, 11442, 10, 2, 14660, 13328, 10628, 10, 0.887708, 0.00017, 0.251575, 0.018229, 0.005593, 0.122051, 0.394432, 0.090664, Evolink, 11498, 36, 9, 15994, 14662, 13330, 10, 2.170920, 0.000401, 0.214073, 0.02061, 0.009482, 1.002886, 0.765602, 0.149072, Evolink, 11498, 6, 3, 7209, 5767, 1663, 4, 0.889493, 6.6e-05, 0.219297, 0.021164, 0.006968, 0.211598, 0.387402, 0.037353, Evolink, 11426, 76, 1, 2738, 1370, 1370, 1, 0.455434, 0.007504, 0.308056, 0.034187, 0.014792, 0.012217, 0.067609, 0.004956, Evolink, 11434, 2, 1, 3998, 2666, 2630, 2, 0.352302, 4.4e-05, 0.213299, 0.015248, 0.006139, 0.01959, 0.076484, 0.014865, Evolink, 11586, 78, 2, 5402, 4034, 2702, 2, 0.607744, 0.003292, 0.305215, 0.04082, 0.015026, 0.083828, 0.130514, 0.023928, 
17, Fatman, 2534, 0, 0, 544, 273, 273, 1, 0.032616, 7e-06, 0.023337, 0.002332, 0.000692, 0., 0.004405, 0.000743, Fatman, 2554, 10, 2, 3000, 2728, 2168, 10, 0.143953, 0.000322, 0.029372, 0.002546, 0.00096, 0.023382, 0.071972, 0.014069, Fatman, 2570, 16, 4, 1909, 1637, 1365, 5, 0.129512, 0.000307, 0.0283, 0.002899, 0.000874, 0.042061, 0.043661, 0.01006, Fatman, 2898, 12, 6, 2980, 2607, 879, 7, 0.558543, 0.000339, 0.063804, 0.022644, 0.006207, 0.264771, 0.180521, 0.017541, Fatman, 2538, 36, 1, 578, 290, 290, 1, 0.054797, 0.003307, 0.030588, 0.004106, 0.001581, 0.002537, 0.010648, 0.000859, Fatman, 2546, 2, 1, 818, 546, 530, 2, 0.049105, 5.5e-05, 0.027398, 0.002915, 0.001164, 0.003126, 0.010357, 0.003155, Fatman, 2618, 38, 2, 1122, 834, 562, 2, 0.083135, 0.001397, 0.036144, 0.006648, 0.002446, 0.010195, 0.019812, 0.004197, 
23, Fccn, 4514, 0, 0, 1012, 507, 507, 1, 0.081435, 3e-06, 0.061945, 0.006265, 0.001735, 0., 0.008442, 0.001578, Fccn, 4534, 10, 2, 5574, 5068, 4034, 10, 0.280922, 0.000517, 0.063286, 0.006636, 0.002123, 0.042113, 0.134657, 0.029203, Fccn, 4558, 20, 5, 4054, 3548, 3042, 6, 0.306867, 0.000521, 0.061585, 0.005386, 0.001937, 0.105623, 0.109665, 0.019421, Fccn, 4542, 4, 2, 2204, 1653, 597, 3, 0.164555, 0.000109, 0.056565, 0.008749, 0.001574, 0.024836, 0.060809, 0.010179, Fccn, 4518, 48, 1, 1058, 530, 530, 1, 0.119494, 0.003238, 0.075412, 0.008663, 0.00351, 0.007213, 0.017717, 0.002371, Fccn, 4526, 2, 1, 1520, 1014, 992, 2, 0.106256, 5.7e-05, 0.062144, 0.005615, 0.002184, 0.007882, 0.022899, 0.004082, Fccn, 4622, 50, 2, 2070, 1542, 1036, 2, 0.156451, 0.003297, 0.069326, 0.011089, 0.004435, 0.018785, 0.039628, 0.007577, 
62, Forthnet, 31376, 0, 0, 7564, 3783, 3783, 1, 1.299811, 6e-06, 1.078529, 0.061674, 0.026032, 0., 0.10839, 0.014769, Forthnet, 31396, 10, 2, 41611, 37829, 30204, 10, 4.411066, 0.000257, 1.089504, 0.055457, 0.021799, 0.599825, 2.106945, 0.521754, Forthnet, 31500, 60, 15, 68092, 64310, 60528, 16, 20.366964, 0.001827, 1.246559, 0.131332, 0.050451, 12.908191, 5.183871, 0.82927, Forthnet, 31376, 0, 0, 7564, 3783, 3783, 1, 1.444123, 9e-06, 1.178636, 0.069689, 0.029733, 0., 0.137295, 0.019299, Forthnet, 31380, 126, 1, 7688, 3845, 3845, 1, 2.078311, 0.038559, 1.508467, 0.144098, 0.057859, 0.054542, 0.238025, 0.025628, Forthnet, 31388, 2, 1, 11348, 7566, 7505, 2, 1.663528, 4.8e-05, 1.113786, 0.062815, 0.026428, 0.087326, 0.294617, 0.062888, Forthnet, 31640, 128, 2, 15252, 11409, 7627, 2, 2.624159, 0.0144, 1.514035, 0.128851, 0.053497, 0.316304, 0.499403, 0.087368, 
26, Funet, 5732, 0, 0, 1300, 651, 651, 1, 0.106709, 5e-06, 0.078572, 0.00666, 0.003771, 0., 0.013684, 0.002223, Funet, 5752, 10, 2, 7158, 6508, 5183, 10, 0.414370, 0.00042, 0.092995, 0.0072, 0.002786, 0.05925, 0.199127, 0.049517, Funet, 5784, 24, 6, 5857, 5207, 4557, 7, 0.559178, 0.000408, 0.085273, 0.010172, 0.00412, 0.223288, 0.191205, 0.041096, Funet, 5760, 4, 2, 2804, 2103, 753, 3, 0.217552, 0.000147, 0.075496, 0.008804, 0.002537, 0.035488, 0.081155, 0.010232, Funet, 5736, 54, 1, 1352, 677, 677, 1, 0.178830, 0.004013, 0.121561, 0.012212, 0.006245, 0.006716, 0.023428, 0.002931, Funet, 5744, 2, 1, 1952, 1302, 1277, 2, 0.128969, 7.5e-05, 0.077769, 0.006206, 0.002388, 0.006887, 0.026933, 0.006278, Funet, 5852, 56, 2, 2652, 1977, 1327, 2, 0.236415, 0.004246, 0.10411, 0.014554, 0.007956, 0.029487, 0.061459, 0.011595, 
28, Gambia, 6556, 0, 0, 1512, 757, 757, 1, 0.141906, 8e-06, 0.106057, 0.008805, 0.003139, 2e-06, 0.018301, 0.003457, Gambia, 6576, 10, 2, 8325, 7569, 6030, 10, 0.450052, 0.000315, 0.115557, 0.009235, 0.003432, 0.067855, 0.213183, 0.038101, Gambia, 6616, 28, 7, 7568, 6812, 6056, 8, 0.722131, 0.000662, 0.096039, 0.012344, 0.004564, 0.324429, 0.234444, 0.044388, Gambia, 7880, 22, 11, 13810, 12747, 4134, 12, 10.173942, 0.000612, 0.932502, 0.374311, 0.110408, 6.3355, 2.285371, 0.127676, Gambia, 6560, 58, 1, 1568, 785, 785, 1, 0.200293, 0.004584, 0.133379, 0.016442, 0.004437, 0.005506, 0.028967, 0.004891, Gambia, 6568, 2, 1, 2270, 1514, 1487, 2, 0.186514, 0.00011, 0.110184, 0.009853, 0.003337, 0.009955, 0.041278, 0.00951, Gambia, 6684, 60, 2, 3080, 2297, 1541, 2, 0.268857, 0.003391, 0.12875, 0.018299, 0.007053, 0.03378, 0.058482, 0.016545, 
16, Garr199901, 2236, 0, 0, 480, 241, 241, 1, 0.029090, 4e-06, 0.020292, 0.00256, 0.000797, 0., 0.004069, 0.000505, Garr199901, 2256, 10, 2, 2648, 2408, 1913, 10, 0.116617, 0.000292, 0.023711, 0.003053, 0.000973, 0.01997, 0.051761, 0.015758, Garr199901, 2272, 16, 4, 1685, 1445, 1205, 5, 0.105377, 0.000294, 0.024392, 0.003451, 0.001177, 0.028675, 0.038137, 0.007834, Garr199901, 2600, 12, 6, 2676, 2341, 811, 7, 0.462067, 0.000258, 0.054339, 0.016512, 0.005139, 0.218144, 0.150137, 0.01574, Garr199901, 2240, 34, 1, 512, 257, 257, 1, 0.042543, 0.002253, 0.02405, 0.004494, 0.001706, 0.001557, 0.006935, 0.000718, Garr199901, 2248, 2, 1, 722, 482, 467, 2, 0.042248, 4.7e-05, 0.020975, 0.002611, 0.001014, 0.003917, 0.010461, 0.002431, Garr199901, 2316, 36, 2, 992, 737, 497, 2, 0.067182, 0.001012, 0.030227, 0.00481, 0.001611, 0.009726, 0.013998, 0.004728, 
23, Garr199904, 4490, 0, 0, 1012, 507, 507, 1, 0.079752, 4e-06, 0.057122, 0.008766, 0.001278, 1e-06, 0.00858, 0.002522, Garr199904, 4510, 10, 2, 5574, 5068, 4034, 10, 0.307094, 0.000311, 0.065983, 0.005489, 0.001784, 0.044096, 0.155116, 0.032501, Garr199904, 4534, 20, 5, 4054, 3548, 3042, 6, 0.324720, 0.000414, 0.064405, 0.005983, 0.001977, 0.109838, 0.117737, 0.022324, Garr199904, 5166, 16, 8, 6884, 6195, 1971, 9, 2.334816, 0.000464, 0.229928, 0.079444, 0.024583, 1.244602, 0.688902, 0.06116, Garr199904, 4494, 48, 1, 1058, 530, 530, 1, 0.123511, 0.004638, 0.071858, 0.009368, 0.005023, 0.004491, 0.022998, 0.002884, Garr199904, 4502, 2, 1, 1520, 1014, 992, 2, 0.109784, 5.3e-05, 0.064775, 0.00616, 0.001915, 0.00696, 0.023524, 0.004938, Garr199904, 4598, 50, 2, 2070, 1542, 1036, 2, 0.160526, 0.002368, 0.071794, 0.010427, 0.004319, 0.020498, 0.040636, 0.008892, 
23, Garr199905, 4490, 0, 0, 1012, 507, 507, 1, 0.076821, 5e-06, 0.05769, 0.004803, 0.00185, 1e-06, 0.009307, 0.001677, Garr199905, 4510, 10, 2, 5574, 5068, 4034, 10, 0.308956, 0.000349, 0.062288, 0.00539, 0.001653, 0.042872, 0.161314, 0.033133, Garr199905, 4534, 20, 5, 4054, 3548, 3042, 6, 0.329629, 0.000412, 0.063901, 0.007778, 0.002902, 0.111732, 0.120449, 0.01969, Garr199905, 4998, 14, 7, 5989, 5323, 1627, 8, 1.587681, 0.000465, 0.156388, 0.057452, 0.019176, 0.758403, 0.547288, 0.043581, Garr199905, 4494, 48, 1, 1058, 530, 530, 1, 0.123597, 0.004802, 0.074577, 0.00944, 0.00398, 0.003249, 0.023984, 0.001635, Garr199905, 4502, 2, 1, 1520, 1014, 992, 2, 0.098772, 6.1e-05, 0.053184, 0.010174, 0.001404, 0.005782, 0.022087, 0.004531, Garr199905, 4598, 50, 2, 2070, 1542, 1036, 2, 0.157854, 0.002361, 0.068813, 0.009945, 0.004781, 0.022099, 0.039955, 0.007666, 
22, Garr200109, 4120, 0, 0, 924, 463, 463, 1, 0.067251, 5e-06, 0.052896, 0.004106, 0.001048, 1e-06, 0.006546, 0.001299, Garr200109, 4140, 10, 2, 5090, 4628, 3683, 10, 0.248268, 0.000315, 0.053099, 0.005954, 0.002103, 0.033935, 0.1237, 0.027436, Garr200109, 4164, 20, 5, 3702, 3240, 2778, 6, 0.281650, 0.000425, 0.04948, 0.005093, 0.001872, 0.098087, 0.105679, 0.018625, Garr200109, 4120, 0, 0, 924, 463, 463, 1, 0.067627, 4e-06, 0.05159, 0.005372, 0.001078, 1e-06, 0.007005, 0.001251, Garr200109, 4124, 46, 1, 968, 485, 485, 1, 0.104898, 0.003778, 0.063379, 0.009844, 0.002596, 0.00369, 0.016679, 0.002936, Garr200109, 4132, 2, 1, 1388, 926, 905, 2, 0.098119, 5e-05, 0.054571, 0.0059, 0.001616, 0.005894, 0.024182, 0.004623, Garr200109, 4224, 48, 2, 1892, 1409, 947, 2, 0.164372, 0.003927, 0.071889, 0.01077, 0.004003, 0.021719, 0.040204, 0.010138, 
24, Garr200112, 4876, 0, 0, 1104, 553, 553, 1, 0.082563, 6e-06, 0.058154, 0.00748, 0.001079, 1e-06, 0.010548, 0.003569, Garr200112, 4896, 10, 2, 6080, 5528, 4401, 10, 0.326189, 0.000321, 0.058881, 0.005903, 0.002016, 0.049521, 0.165228, 0.042327, Garr200112, 4928, 24, 6, 4975, 4423, 3871, 7, 0.432132, 0.000713, 0.067206, 0.006603, 0.002079, 0.172341, 0.147737, 0.030795, Garr200112, 4876, 0, 0, 1104, 553, 553, 1, 0.086352, 8e-06, 0.068022, 0.004495, 0.001154, 0., 0.008154, 0.002279, Garr200112, 4880, 50, 1, 1152, 577, 577, 1, 0.134918, 0.004769, 0.088539, 0.01083, 0.003823, 0.003351, 0.019494, 0.001993, Garr200112, 4888, 2, 1, 1658, 1106, 1083, 2, 0.116949, 5.5e-05, 0.070697, 0.006897, 0.002089, 0.005959, 0.02429, 0.004592, Garr200112, 4988, 52, 2, 2256, 1681, 1129, 2, 0.183241, 0.00318, 0.081116, 0.01583, 0.003871, 0.022192, 0.047482, 0.007392, 
27, Garr200212, 6130, 0, 0, 1404, 703, 703, 1, 0.126154, 5e-06, 0.090812, 0.009393, 0.003724, 0., 0.018446, 0.001918, Garr200212, 6150, 10, 2, 7730, 7028, 5598, 10, 0.443380, 0.000365, 0.108516, 0.008963, 0.002183, 0.059455, 0.216069, 0.045507, Garr200212, 6182, 24, 6, 6325, 5623, 4921, 7, 0.587989, 0.000417, 0.100198, 0.011335, 0.003384, 0.228215, 0.204193, 0.03565, Garr200212, 6130, 0, 0, 1404, 703, 703, 1, 0.125034, 4e-06, 0.092283, 0.00748, 0.00385, 1e-06, 0.017616, 0.001935, Garr200212, 6134, 56, 1, 1458, 730, 730, 1, 0.179334, 0.004283, 0.116182, 0.015217, 0.005656, 0.005539, 0.026612, 0.003753, Garr200212, 6142, 2, 1, 2108, 1406, 1380, 2, 0.169017, 0.000108, 0.100637, 0.007254, 0.00405, 0.010464, 0.034115, 0.010433, Garr200212, 6254, 58, 2, 2862, 2134, 1432, 2, 0.231816, 0.003793, 0.111733, 0.013819, 0.005214, 0.030934, 0.052425, 0.011486, 
22, Garr200404, 4120, 0, 0, 924, 463, 463, 1, 0.066626, 6e-06, 0.050291, 0.003714, 0.001122, 0., 0.008769, 0.001278, Garr200404, 4140, 10, 2, 5090, 4628, 3683, 10, 0.256416, 0.000342, 0.056709, 0.004653, 0.001766, 0.038062, 0.125011, 0.028149, Garr200404, 4164, 20, 5, 3702, 3240, 2778, 6, 0.287709, 0.000423, 0.058521, 0.005982, 0.001924, 0.09722, 0.104455, 0.016685, Garr200404, 4628, 14, 7, 5530, 4915, 1534, 8, 1.390285, 0.000421, 0.137419, 0.047815, 0.012645, 0.735892, 0.421055, 0.030655, Garr200404, 4124, 46, 1, 968, 485, 485, 1, 0.104219, 0.004704, 0.06581, 0.008452, 0.002997, 0.00367, 0.014605, 0.00194, Garr200404, 4132, 2, 1, 1388, 926, 905, 2, 0.094066, 5.1e-05, 0.054098, 0.004047, 0.002553, 0.004544, 0.021723, 0.005682, Garr200404, 4224, 48, 2, 1892, 1409, 947, 2, 0.136552, 0.003295, 0.056565, 0.01031, 0.005027, 0.020086, 0.033777, 0.005284, 
54, Garr200902, 24076, 0, 0, 5724, 2863, 2863, 1, 0.987667, 5e-06, 0.806977, 0.045764, 0.020302, 0., 0.090213, 0.014191, Garr200902, 24096, 10, 2, 31490, 28628, 22851, 10, 2.900297, 0.000212, 0.740161, 0.04565, 0.016715, 0.396894, 1.389908, 0.299423, Garr200902, 24184, 52, 13, 45806, 42944, 40082, 14, 11.603803, 0.000416, 0.804614, 0.062828, 0.02697, 6.788614, 3.2937, 0.610994, Garr200902, 24076, 0, 0, 5724, 2863, 2863, 1, 0.900010, 6e-06, 0.714451, 0.051085, 0.020504, 9.99999999918e-07, 0.088106, 0.015032, Garr200902, 24080, 110, 1, 5832, 2917, 2917, 1, 1.396644, 0.022202, 0.958449, 0.103812, 0.047295, 0.035742, 0.198848, 0.019468, Garr200902, 24088, 2, 1, 8588, 5726, 5673, 2, 1.138072, 3.5e-05, 0.745064, 0.044673, 0.01566, 0.064733, 0.210342, 0.048032, Garr200902, 24308, 112, 2, 11556, 8641, 5779, 2, 1.739216, 0.00943, 0.815118, 0.114151, 0.052082, 0.224975, 0.438799, 0.072995, 
54, Garr200908, 24040, 0, 0, 5724, 2863, 2863, 1, 0.797659, 5e-06, 0.630245, 0.050727, 0.01795, 0., 0.077126, 0.013794, Garr200908, 24060, 10, 2, 31490, 28628, 22851, 10, 3.011295, 0.000215, 0.751281, 0.046152, 0.018831, 0.451516, 1.479856, 0.251932, Garr200908, 24148, 52, 13, 45806, 42944, 40082, 14, 11.993319, 0.000436, 0.793093, 0.081641, 0.036313, 7.471419, 3.092426, 0.503965, Garr200908, 24040, 0, 0, 5724, 2863, 2863, 1, 0.747915, 6e-06, 0.619219, 0.033192, 0.009887, 0., 0.06286, 0.012032, Garr200908, 24044, 110, 1, 5832, 2917, 2917, 1, 1.264773, 0.0239, 0.856954, 0.110934, 0.046933, 0.035434, 0.166796, 0.013318, Garr200908, 24052, 2, 1, 8588, 5726, 5673, 2, 1.100751, 3.8e-05, 0.71253, 0.045455, 0.014046, 0.062395, 0.207381, 0.048175, Garr200908, 24272, 112, 2, 11556, 8641, 5779, 2, 1.655619, 0.009178, 0.866848, 0.10692, 0.04536, 0.18638, 0.354362, 0.073254, 
55, Garr200909, 24922, 0, 0, 5940, 2971, 2971, 1, 1.033720, 5e-06, 0.853403, 0.051318, 0.021774, 9.99999999918e-07, 0.08321, 0.014868, Garr200909, 24942, 10, 2, 32678, 29708, 23714, 10, 2.908590, 0.000218, 0.798878, 0.049406, 0.016774, 0.39028, 1.367077, 0.274485, Garr200909, 25030, 52, 13, 47534, 44564, 41594, 14, 11.469764, 0.000462, 0.807177, 0.097957, 0.041634, 6.979239, 3.024504, 0.500913, Garr200909, 25166, 10, 5, 22705, 19461, 4341, 6, 5.631488, 0.000134, 0.799234, 0.078138, 0.030612, 2.350973, 2.218771, 0.141359, Garr200909, 24926, 112, 1, 6050, 3026, 3026, 1, 1.200749, 0.021873, 0.803553, 0.101294, 0.039871, 0.033515, 0.177234, 0.01484, Garr200909, 24934, 2, 1, 8912, 5942, 5888, 2, 0.992686, 3.8e-05, 0.659747, 0.04176, 0.015325, 0.055066, 0.178999, 0.031069, Garr200909, 25158, 114, 2, 11990, 8966, 5996, 2, 1.474931, 0.00931, 0.752964, 0.099345, 0.040145, 0.196118, 0.300308, 0.064526, 
54, Garr200912, 24040, 0, 0, 5724, 2863, 2863, 1, 0.781614, 6e-06, 0.633874, 0.039317, 0.016407, 0., 0.068269, 0.013143, Garr200912, 24060, 10, 2, 31490, 28628, 22851, 10, 2.295982, 0.00022, 0.631116, 0.03637, 0.013058, 0.280247, 1.109766, 0.214162, Garr200912, 24148, 52, 13, 45806, 42944, 40082, 14, 9.966725, 0.000553, 0.679122, 0.072259, 0.030005, 6.0184, 2.697351, 0.453249, Garr200912, 24284, 10, 5, 21914, 18783, 4208, 6, 5.678242, 0.000133, 0.655467, 0.066093, 0.022792, 2.26967, 2.485795, 0.167028, Garr200912, 24044, 110, 1, 5832, 2917, 2917, 1, 1.382631, 0.027359, 0.918992, 0.113029, 0.047281, 0.041428, 0.193722, 0.028532, Garr200912, 24052, 2, 1, 8588, 5726, 5673, 2, 0.953220, 4.4e-05, 0.640066, 0.039892, 0.016204, 0.05266, 0.157596, 0.035952, Garr200912, 24272, 112, 2, 11556, 8641, 5779, 2, 1.575530, 0.008497, 0.772823, 0.110958, 0.047189, 0.208365, 0.33081, 0.085628, 
54, Garr201001, 24040, 0, 0, 5724, 2863, 2863, 1, 0.958249, 9e-06, 0.787824, 0.046536, 0.02318, 9.99999999918e-07, 0.07625, 0.014665, Garr201001, 24060, 10, 2, 31490, 28628, 22851, 10, 2.938920, 0.000223, 0.848184, 0.046186, 0.016943, 0.338584, 1.411924, 0.265582, Garr201001, 24148, 52, 13, 45806, 42944, 40082, 14, 11.711974, 0.000398, 0.782545, 0.082849, 0.033092, 6.928896, 3.320669, 0.550984, Garr201001, 24284, 10, 5, 21914, 18783, 4208, 6, 5.622433, 0.00015, 0.786199, 0.08146, 0.023801, 2.183446, 2.345507, 0.190511, Garr201001, 24044, 110, 1, 5832, 2917, 2917, 1, 1.306882, 0.021131, 0.845813, 0.116739, 0.044697, 0.03803, 0.202573, 0.028269, Garr201001, 24052, 2, 1, 8588, 5726, 5673, 2, 1.082225, 4.6e-05, 0.729572, 0.048054, 0.018019, 0.060414, 0.179195, 0.036577, Garr201001, 24272, 112, 2, 11556, 8641, 5779, 2, 1.585160, 0.008516, 0.794298, 0.111948, 0.038617, 0.195414, 0.355126, 0.069002, 
54, Garr201003, 24076, 0, 0, 5724, 2863, 2863, 1, 0.851033, 7e-06, 0.697379, 0.041315, 0.016667, 0., 0.075347, 0.00992, Garr201003, 24096, 10, 2, 31490, 28628, 22851, 10, 2.565102, 0.000217, 0.609874, 0.035504, 0.014337, 0.328785, 1.306726, 0.258692, Garr201003, 24184, 52, 13, 45806, 42944, 40082, 14, 11.055466, 0.000552, 0.680446, 0.06605, 0.028545, 7.004939, 2.705558, 0.554113, Garr201003, 24320, 10, 5, 21914, 18783, 4208, 6, 5.364768, 0.000138, 0.642938, 0.063477, 0.023173, 2.251604, 2.235311, 0.136549, Garr201003, 24080, 110, 1, 5832, 2917, 2917, 1, 1.429765, 0.023736, 0.967788, 0.112142, 0.053234, 0.03899, 0.195525, 0.027101, Garr201003, 24088, 2, 1, 8588, 5726, 5673, 2, 1.180725, 4.3e-05, 0.788743, 0.052243, 0.017917, 0.064476, 0.20389, 0.042327, Garr201003, 24308, 112, 2, 11556, 8641, 5779, 2, 1.637467, 0.007843, 0.835172, 0.087619, 0.052793, 0.210293, 0.368259, 0.066191, 
54, Garr201004, 24076, 0, 0, 5724, 2863, 2863, 1, 0.946519, 8e-06, 0.726635, 0.052194, 0.021376, 1.00000000003e-06, 0.115739, 0.021829, Garr201004, 24096, 10, 2, 31490, 28628, 22851, 10, 2.597736, 0.000172, 0.668495, 0.035681, 0.016425, 0.36301, 1.270786, 0.233925, Garr201004, 24184, 52, 13, 45806, 42944, 40082, 14, 10.868781, 0.000567, 0.684242, 0.074161, 0.028939, 6.506176, 3.020625, 0.53803, Garr201004, 24320, 10, 5, 21914, 18783, 4208, 6, 5.053602, 0.000136, 0.679854, 0.064146, 0.022886, 2.167273, 1.982664, 0.125151, Garr201004, 24080, 110, 1, 5832, 2917, 2917, 1, 1.408495, 0.024089, 0.940052, 0.112254, 0.049795, 0.045839, 0.201941, 0.023158, Garr201004, 24088, 2, 1, 8588, 5726, 5673, 2, 1.130180, 4.3e-05, 0.7322, 0.040733, 0.015798, 0.059719, 0.225965, 0.044873, Garr201004, 24308, 112, 2, 11556, 8641, 5779, 2, 1.586291, 0.00953, 0.852136, 0.092216, 0.04333, 0.167338, 0.349539, 0.063603, 
55, Garr201005, 24958, 0, 0, 5940, 2971, 2971, 1, 1.110537, 1.5e-05, 0.9081, 0.051795, 0.020964, 9.99999999918e-07, 0.096187, 0.02053, Garr201005, 24978, 10, 2, 32678, 29708, 23714, 10, 3.035615, 0.000195, 0.84944, 0.046102, 0.019282, 0.408529, 1.401594, 0.299959, Garr201005, 25066, 52, 13, 47534, 44564, 41594, 14, 12.679143, 0.000466, 0.898334, 0.089977, 0.036181, 7.69468, 3.375115, 0.56811, Garr201005, 25202, 10, 5, 22705, 19461, 4341, 6, 6.355598, 0.000104, 0.792931, 0.090222, 0.038216, 2.695093, 2.554193, 0.175639, Garr201005, 24962, 112, 1, 6050, 3026, 3026, 1, 1.531184, 0.026912, 1.048002, 0.104915, 0.048395, 0.048247, 0.218103, 0.025073, Garr201005, 24970, 2, 1, 8912, 5942, 5888, 2, 1.181950, 3.7e-05, 0.795719, 0.051618, 0.014995, 0.058245, 0.200823, 0.050922, Garr201005, 25194, 114, 2, 11990, 8966, 5996, 2, 1.797264, 0.009388, 0.931033, 0.114177, 0.050053, 0.269905, 0.332997, 0.079498, 
